	(Ângulo de Ataque)			  (Coef. de Lift)			  (Coef. de Drag)


   1.0000000000000000e+01	   1.3300999999999998e+00	   1.8799999999999997e-02	
   1.0099999999999998e+01	   1.3352048801999998e+00	   1.8895490299999998e-02	
   1.0199999999999999e+01	   1.3401990431999999e+00	   1.8991962400000000e-02	
   1.0299999999999997e+01	   1.3450817761999998e+00	   1.9089418099999995e-02	
   1.0399999999999999e+01	   1.3498523711999999e+00	   1.9187859199999997e-02	
   1.0500000000000000e+01	   1.3545101250000000e+00	   1.9287287500000000e-02	
   1.0599999999999998e+01	   1.3590543391999999e+00	   1.9387704799999995e-02	
   1.0699999999999999e+01	   1.3634843202000000e+00	   1.9489112899999998e-02	
   1.0799999999999997e+01	   1.3677993791999998e+00	   1.9591513599999996e-02	
   1.0899999999999999e+01	   1.3719988322000001e+00	   1.9694908699999999e-02	
   1.1000000000000000e+01	   1.3760819999999998e+00	   1.9799299999999999e-02	
   1.1099999999999998e+01	   1.3800482081999998e+00	   1.9904689299999997e-02	
   1.1199999999999999e+01	   1.3838967871999999e+00	   2.0011078399999997e-02	
   1.1299999999999997e+01	   1.3876270721999999e+00	   2.0118469099999994e-02	
   1.1399999999999999e+01	   1.3912384032000000e+00	   2.0226863199999997e-02	
   1.1500000000000000e+01	   1.3947301250000002e+00	   2.0336262500000001e-02	
   1.1599999999999998e+01	   1.3981015871999998e+00	   2.0446668799999995e-02	
   1.1699999999999999e+01	   1.4013521441999999e+00	   2.0558083899999996e-02	
   1.1799999999999997e+01	   1.4044811552000001e+00	   2.0670509599999994e-02	
   1.1899999999999999e+01	   1.4074879841999999e+00	   2.0783947699999996e-02	
   1.2000000000000000e+01	   1.4103720000000002e+00	   2.0898399999999998e-02	
   1.2099999999999998e+01	   1.4131325762000002e+00	   2.1013868299999995e-02	
   1.2199999999999999e+01	   1.4157690912000001e+00	   2.1130354399999995e-02	
   1.2299999999999997e+01	   1.4182809281999997e+00	   2.1247860099999995e-02	
   1.2399999999999999e+01	   1.4206674752000001e+00	   2.1366387199999996e-02	
   1.2500000000000000e+01	   1.4229281249999999e+00	   2.1485937499999996e-02	
   1.2599999999999998e+01	   1.4250622751999997e+00	   2.1606512799999995e-02	
   1.2699999999999999e+01	   1.4270693282000000e+00	   2.1728114899999998e-02	
   1.2799999999999997e+01	   1.4289486911999996e+00	   2.1850745599999995e-02	
   1.2899999999999999e+01	   1.4306997762000000e+00	   2.1974406699999997e-02	
   1.3000000000000000e+01	   1.4323220000000001e+00	   2.2099099999999997e-02	
   1.3099999999999998e+01	   1.4338147842000000e+00	   2.2224827299999996e-02	
   1.3199999999999999e+01	   1.4351775552000001e+00	   2.2351590399999996e-02	
   1.3299999999999997e+01	   1.4364097442000001e+00	   2.2479391099999996e-02	
